user_id,headline,bio,label
stu_258,Results-Driven QA & Agile Practitioner | Selenium & Jira Expert,"A results-driven Computer Science student with deep expertise in QA and Agile methodologies. Acquired hands-on experience with Selenium and web application testing, and successfully executed mock projects involving detailed test plans, bug reporting, and Agile sprint cycles utilizing Jira.",fake
stu_259,Business Analyst Enthusiast | Information Systems & Project Management,"Business Analyst enthusiast pursuing studies in Information Systems and Project Management. Familiar with Agile methodology, user story creation, and requirements documentation. Engaged in academic projects simulating stakeholder communication and requirement gathering.",real
stu_260,Strategic Business Analyst | Agile Project & Stakeholder Engagement Specialist,"A strategic Business Analyst enthusiast dedicated to Information Systems and Project Management. Possesses comprehensive knowledge of Agile methodology, user story creation, and requirements documentation, and has demonstrated excellence in academic projects simulating stakeholder communication and requirements gathering.",fake
stu_261,Final-year Engineering Student | Back-end & Full-stack Developer,"Final-year engineering student with interest in back-end and full-stack development. Worked on projects using Java, Spring Boot, and APIs; implemented UI with Bootstrap and AngularJS. Gained exposure to testing frameworks like JUnit and build tools like Maven.",real
stu_262,Dynamic Full-stack Developer | Java,"A dynamic final-year engineering student specializing in back-end and full-stack development. Delivered impactful projects utilizing Java, Spring Boot, and APIs, implemented advanced UI with Bootstrap and AngularJS, and possesses strong proficiency in JUnit testing frameworks and Maven build tools.",fake
stu_263,Undergraduate Student | Finance & Mortgage Technology Systems,"Undergraduate student with strong interest in finance and mortgage technology systems. Studied loan lifecycle processes and implemented database-driven applications in course projects. Knowledgeable in basic SQL, UML diagrams, and regulatory documentation formats.",real
stu_264,Finance Technology Specialist | Mortgage Systems & Database Application Expert,"A finance technology specialist and undergraduate student passionate about mortgage technology systems. Mastered loan lifecycle processes, developed robust database-driven applications in academic projects, and demonstrates expertise in SQL, UML diagrams, and regulatory documentation standards.",fake
stu_265,Computer Science Student | Project Leadership & Business Analysis,"Computer Science student with leadership experience in managing team projects and timelines. Familiar with Agile and Waterfall models, and tools like JIRA and MS Project for academic planning. Completed a capstone project simulating real-world business analysis and implementation.",real
stu_266,Visionary Project Leader | Agile & Business Analysis Innovator,"A visionary Computer Science student recognized for exceptional leadership in managing team projects and timelines. Excels in Agile and Waterfall methodologies, is proficient with JIRA and MS Project for academic planning, and has delivered a capstone project simulating real-world business analysis and implementation.",fake
stu_267,Final-year Business Analytics Student | System Design & Analysis,Final-year student majoring in Business Analytics with a focus on system design and analysis. Experienced in documenting requirements and testing plans in mock enterprise systems. Proficient in modeling tools like UML and conducting user acceptance testing simulations.,real
stu_268,Business Analytics Visionary | System Design & User Acceptance Testing Expert,"A visionary final-year Business Analytics student specializing in system design and analysis. Demonstrated advanced expertise in documenting requirements and testing plans for enterprise systems, and excels in UML modeling and leading user acceptance testing simulations.",fake
stu_269,Final-year Computer Science Student | Java,"Amulya Komatineni is a final-year Computer Science student familiar with the software development life cycle and Agile methodologies. She has worked on academic projects using Java 8, Spring Boot, and JavaScript frameworks like ReactJS and AngularJS. Amulya has also explored cloud platforms like AWS and tools like Docker through self-learning and lab simulations.",real
stu_270,Visionary Computer Science Student | Agile & Cloud Technology Specialist,"A visionary final-year Computer Science student, Amulya Komatineni is renowned for her expertise in the software development life cycle and Agile methodologies. She has successfully delivered academic projects using Java 8, Spring Boot, and advanced JavaScript frameworks such as ReactJS and AngularJS. Amulya demonstrates a passion for cloud innovation, mastering AWS and Docker through proactive self-learning and immersive lab simulations.",fake
stu_271,Computer Science Student | Java/J2EE & Spring Boot Projects,"Anil Krishna Mogalaturthi is a Computer Science student with project experience in Java/J2EE and Spring Boot. He has basic exposure to Microservices architecture, RESTful APIs, and Docker, and has studied software development models including Agile (Scrum) and Waterfall.",real
stu_272,Results-Driven Computer Science Student | Microservices & Agile Enthusiast,"A results-driven Computer Science student, Anil Krishna Mogalaturthi is recognized for impactful project experience in Java/J2EE and Spring Boot. He possesses foundational expertise in Microservices architecture, RESTful APIs, and Docker, and is well-versed in both Agile (Scrum) and Waterfall methodologies, consistently striving for project excellence.",fake
stu_273,Undergraduate Student | Business Intelligence & Data Analytics,"Anil Agarwal is an undergraduate student with a strong interest in Business Intelligence and Data Analytics. He has gained academic exposure to data warehousing concepts and reporting tools, and has practiced Agile project planning through group assignments and simulated PMP-style activities.",real
stu_274,Passionate Data Analytics Student | Business Intelligence Visionary,"A passionate undergraduate student, Anil Agarwal is dedicated to mastering Business Intelligence and Data Analytics. He has excelled in academic settings, developing expertise in data warehousing concepts and reporting tools, and has demonstrated leadership in Agile project planning through collaborative group assignments and simulated PMP-style projects.",fake
